vol_haircut,final_nav_100k,cagr_pct,sharpe,max_dd_pct,vol_ann_pct
0.5,377122.51126764674,39.322727859463555,1.3734662450862414,-34.614683051281446,26.765053739629725
1.0,844150.7496379262,70.39093169297506,1.344669012546611,-57.950264082575565,48.38942809653441
