date,symbol,size,kind,price
2020-07-01,512100,377.5688462809997,dca_buy,2.207103
2020-07-01,512880,824.670173164243,dca_buy,1.010505
2020-07-01,512170,1230.305575917113,dca_buy,0.6773385
2020-07-02,510300,-364.16381458249475,swing_sell,3.7771105
2020-07-02,510500,-259.0482633998158,swing_sell,5.3643165
2020-07-06,512880,-1363.974614425802,swing_sell,1.257371
2020-07-10,159915,-616.925362149167,swing_sell,2.6586700000000003
2020-08-03,511990,-50.027513881947215,dca_cash_out,99.94500250000002
2020-08-03,510300,193.74665617489774,dca_buy,4.3011495
2020-08-03,510500,136.43192053986655,dca_buy,6.1080525
2020-08-03,159915,304.65138072270867,dca_buy,2.7353669999999997
2020-08-03,512100,324.0921692201889,dca_buy,2.5712849999999996
2020-08-03,512880,657.3929557189309,dca_buy,1.2676334999999999
2020-08-03,512170,1107.6022272551668,dca_buy,0.7523759999999999
2020-08-04,512100,-741.8477566901553,swing_sell,2.6566710000000002
2020-08-04,512170,-2080.6161531497446,swing_sell,0.7626185000000001
2020-09-01,511990,-50.02601302651365,dca_cash_out,99.948001
2020-09-01,510300,190.3809999762024,dca_buy,4.3771875
2020-09-01,510500,135.6100415004698,dca_buy,6.145071
2020-09-01,159915,316.9394501125896,dca_buy,2.629314
2020-09-01,512100,315.73801171185954,dca_buy,2.639319
2020-09-01,512880,662.096084972882,dca_buy,1.258629
2020-09-01,512170,1116.5105561607045,dca_buy,0.746373
2020-09-02,510300,-424.874685601448,swing_sell,4.425786
2020-09-02,510500,-287.6940150215177,swing_sell,6.2018975
2020-09-03,159915,-602.4903966100375,swing_sell,2.6656665
2020-09-09,512100,-587.9448524109706,swing_sell,2.5877055
2020-09-29,512880,-1189.8002984806196,swing_sell,1.225387
2020-10-09,511990,-50.02551276138074,dca_cash_out,99.9490005
2020-10-09,510300,196.90706262314075,dca_buy,4.232115
2020-10-09,510500,143.60635774066992,dca_buy,5.802899999999999
2020-10-09,159915,328.0491827081077,dca_buy,2.5402695
2020-10-09,512100,339.2736761286703,dca_buy,2.4562275
2020-10-09,512880,678.2710707621218,dca_buy,1.2286139999999999
2020-10-09,512170,1171.4723978845084,dca_buy,0.7113554999999999
2020-10-13,512170,-2088.365135710032,swing_sell,0.747626
2020-11-02,511990,-50.02501250625313,dca_cash_out,99.95
2020-11-02,510300,195.15390695779885,dca_buy,4.270134
2020-11-02,510500,147.4450123731431,dca_buy,5.6518245
2020-11-02,159915,324.0921692201889,dca_buy,2.5712849999999996
2020-11-02,512100,341.49933370065,dca_buy,2.4402195
2020-11-02,512880,724.2755433877265,dca_buy,1.150575
2020-11-02,512170,1115.0158967816405,dca_buy,0.7473734999999999
2020-11-03,510300,-433.2547280465125,swing_sell,4.3068455000000005
2020-11-03,159915,-684.2025036264134,swing_sell,2.620689
2020-11-03,512170,-2036.8657291604086,swing_sell,0.7426285
2020-11-17,510500,-259.04990156823385,swing_sell,5.897050000000001
2020-12-01,511990,-50.02501250625313,dca_cash_out,99.95
2020-12-01,510300,183.6236496684051,dca_buy,4.5382679999999995
2020-12-01,510500,142.54952505491795,dca_buy,5.845921499999999
2020-12-01,159915,328.5668145545899,dca_buy,2.5362675
2020-12-01,512100,337.3498885767054,dca_buy,2.4702344999999997
2020-12-01,512880,683.8397987650949,dca_buy,1.2186089999999998
2020-12-01,512170,1230.305575917113,dca_buy,0.6773385
2020-12-02,510300,-397.434597521729,swing_sell,4.651673000000001
2020-12-02,512100,-647.2254046559237,swing_sell,2.5057465000000003
2020-12-02,512880,-1596.6593463534866,swing_sell,1.2643674999999999
2020-12-22,159915,-570.5976769382539,swing_sell,2.7656165
2021-01-04,511990,-50.03201698863153,dca_cash_out,99.936007
2021-01-04,510300,173.92292230024756,dca_buy,4.791394499999999
2021-01-04,510500,140.5529657266091,dca_buy,5.9289629999999995
2021-01-04,159915,290.822931178731,dca_buy,2.8654319999999998
2021-01-04,512100,334.10223621976957,dca_buy,2.4942464999999996
2021-01-04,512880,674.4266193488951,dca_buy,1.2356175
2021-01-04,512170,1067.8421473024173,dca_buy,0.78039
2021-01-05,159915,-546.2782809404157,swing_sell,2.93853
2021-01-06,512170,-2097.616780537857,swing_sell,0.7936030000000001
2021-01-07,510300,-322.1492765870893,swing_sell,4.9965005
2021-01-25,512170,-2145.215728376152,swing_sell,0.9325335000000001
2021-02-01,511990,-50.02851450226829,dca_cash_out,99.9430035
2021-02-01,510300,168.9829326224154,dca_buy,4.9314645
2021-02-01,510500,141.38802833065446,dca_buy,5.8939455
2021-02-01,159915,275.43547450260763,dca_buy,3.025512
2021-02-01,512100,352.1847251145393,dca_buy,2.3661825000000003
2021-02-01,512880,716.7959336453404,dca_buy,1.1625809999999999
2021-02-01,512170,970.7655884567431,dca_buy,0.8584289999999999
2021-02-02,510500,-278.3775914517455,swing_sell,5.934031500000001
2021-02-05,159915,-512.3643944396501,swing_sell,3.1004490000000002
2021-02-10,510300,-308.19255526382005,swing_sell,5.2843565
2021-03-01,511990,-50.024012026012606,dca_cash_out,99.951999
2021-03-01,510300,167.85910417087575,dca_buy,4.964480999999999
2021-03-01,510500,140.19809373773532,dca_buy,5.9439705
2021-03-01,159915,292.2515350511879,dca_buy,2.851425
2021-03-01,512100,350.5542402760461,dca_buy,2.377188
2021-03-01,512880,757.8861464020796,dca_buy,1.0995495
2021-03-01,512170,1030.8377164553037,dca_buy,0.808404
2021-03-02,512100,-670.3425707378644,swing_sell,2.450774
2021-03-05,510500,-266.9861318972556,swing_sell,5.8980495
2021-04-01,511990,-50.02501250625313,dca_cash_out,99.95
2021-04-01,510300,179.6240834366801,dca_buy,4.639318499999999
2021-04-01,510500,143.18667266561553,dca_buy,5.8199084999999995
2021-04-01,159915,312.53916506412213,dca_buy,2.6663324999999998
2021-04-01,512100,352.1847251145393,dca_buy,2.3661825000000003
2021-04-01,512880,801.6524301211603,dca_buy,1.0395195
2021-04-01,512170,1098.834927303279,dca_buy,0.7583789999999999
2021-04-26,512170,-2117.2931974130893,swing_sell,0.83958
2021-05-06,511990,-50.02451226113051,dca_cash_out,99.95099950000001
2021-05-06,510300,177.59421639571116,dca_buy,4.692345
2021-05-06,510500,137.64945874993975,dca_buy,6.0540255
2021-05-06,159915,281.1059314532182,dca_buy,2.9644814999999998
2021-05-06,512100,347.77322542625694,dca_buy,2.3961975
2021-05-06,512880,800.881610476813,dca_buy,1.04052
2021-05-06,512170,982.2132958677895,dca_buy,0.848424
2021-05-07,510500,-279.0956517023577,swing_sell,6.0399785
2021-05-07,159915,-593.8220054302116,swing_sell,2.908545
2021-05-07,512100,-704.543171519323,swing_sell,2.4157915
2021-05-18,512170,-1882.2142884122886,swing_sell,0.8725635
2021-05-26,512880,-1485.6551831403551,swing_sell,1.1324335
2021-06-01,511990,-50.031516603411575,dca_cash_out,99.9370065
2021-06-01,510300,169.49875354006625,dca_buy,4.916456999999999
2021-06-01,510500,132.54565163842864,dca_buy,6.287141999999999
2021-06-01,159915,261.92354556474385,dca_buy,3.18159
2021-06-01,512100,320.9698939868537,dca_buy,2.5962975
2021-06-01,512880,731.9128953390909,dca_buy,1.138569
2021-06-01,512170,927.5243595722555,dca_buy,0.8984489999999999
2021-06-02,510300,-372.88292868585927,swing_sell,4.929534
2021-06-15,159915,-538.0331589555651,swing_sell,3.1894045
2021-06-18,512100,-628.7715293386908,swing_sell,2.5827080000000002
2021-07-01,511990,-50.02801418710435,dca_cash_out,99.94400300000001
2021-07-01,510300,171.59391736627222,dca_buy,4.856427
2021-07-01,510500,129.91996176819302,dca_buy,6.4142055
2021-07-01,159915,246.35222564208388,dca_buy,3.3826904999999994
2021-07-01,512100,306.444766334027,dca_buy,2.719359
2021-07-01,512880,740.3705554630093,dca_buy,1.1255625
2021-07-01,512170,884.2005041357595,dca_buy,0.942471
2021-07-02,512170,-2237.741776073719,swing_sell,0.945527
2021-07-06,510500,-259.2613550446159,swing_sell,6.2998485
2021-07-13,159915,-521.0852547903839,swing_sell,3.4132925000000003
2021-07-14,512100,-599.4767008812527,swing_sell,2.8255865
2021-08-02,511990,-50.02451226113051,dca_cash_out,99.95099950000001
2021-08-02,510300,187.72072907277112,dca_buy,4.4392185
2021-08-02,510500,130.26538550138966,dca_buy,6.397196999999999
2021-08-02,159915,250.27550327400405,dca_buy,3.3296639999999997
2021-08-02,512100,297.47031246281625,dca_buy,2.8013999999999997
2021-08-02,512880,812.6018291667176,dca_buy,1.0255124999999998
2021-08-02,512170,1024.4980011019502,dca_buy,0.8134064999999999
2021-08-09,512100,-567.672124588422,swing_sell,2.8855565000000003
2021-08-11,512880,-1526.8936785171197,swing_sell,1.0934530000000002
2021-08-12,510500,-252.30878991850332,swing_sell,6.672662000000001
2021-09-01,511990,-50.02651330165218,dca_cash_out,99.9470015
2021-09-01,510300,186.7107991248342,dca_buy,4.4632305
2021-09-01,510500,121.15154543940153,dca_buy,6.8784374999999995
2021-09-01,159915,267.81893083468987,dca_buy,3.1115549999999996
2021-09-01,512100,277.6389582986285,dca_buy,3.0015
2021-09-01,512880,740.3705554630093,dca_buy,1.1255625
2021-09-01,512170,1193.290651713303,dca_buy,0.6983489999999999
2021-09-02,512880,-1756.107997705363,swing_sell,1.169415
2021-09-03,510500,-247.82250690713045,swing_sell,6.959518500000001
2021-09-16,512100,-569.6873135763863,swing_sell,3.1074455000000003
2021-10-08,511990,-50.023511800899094,dca_cash_out,99.9529985
2021-10-08,510300,182.69727459879041,dca_buy,4.5612794999999995
2021-10-08,510500,122.74047670142727,dca_buy,6.789393
2021-10-08,159915,262.8327153347698,dca_buy,3.1705845
2021-10-08,512100,288.7060224942411,dca_buy,2.8864425
2021-10-08,512880,714.9501072067686,dca_buy,1.1655825
2021-10-08,512170,1076.119993405537,dca_buy,0.7743869999999999
2021-10-11,510300,-433.10200624819134,swing_sell,4.5927025
2021-10-18,159915,-517.9769092860959,swing_sell,3.1764110000000003
2021-11-01,511990,-50.03001550780391,dca_cash_out,99.940005
2021-11-01,510300,183.54272254206376,dca_buy,4.540269
2021-11-01,510500,125.66639633311489,dca_buy,6.631314
2021-11-01,159915,256.67700304957947,dca_buy,3.2466225
2021-11-01,512100,292.35411544257124,dca_buy,2.8504245
2021-11-01,512880,753.7709275075887,dca_buy,1.1055525
2021-11-01,512170,1153.6244804652154,dca_buy,0.7223609999999999
2021-11-22,512100,-548.4595512680363,swing_sell,3.0254865000000004
2021-11-23,159915,-506.8222184587646,swing_sell,3.390304
2021-12-01,511990,-50.034519064875454,dca_cash_out,99.9310095
2021-12-01,510300,185.42227847192464,dca_buy,4.4942459999999995
2021-12-01,510500,121.34569855709289,dca_buy,6.867431999999999
2021-12-01,159915,246.64402573168064,dca_buy,3.3786884999999995
2021-12-01,512100,266.9605368256043,dca_buy,3.12156
2021-12-01,512880,753.0893986400409,dca_buy,1.1065530000000001
2021-12-01,512170,1171.4723978845084,dca_buy,0.7113554999999999
2021-12-02,510500,-287.0230996494123,swing_sell,6.890553000000001
2021-12-02,512880,-1580.759265699164,swing_sell,1.1194400000000002
2021-12-03,510300,-368.35897703916993,swing_sell,4.5127425
2022-01-04,511990,-50.02951516261776,dca_cash_out,99.9410045
2022-01-04,510300,180.83301669472112,dca_buy,4.608302999999999
2022-01-04,510500,119.10723221734384,dca_buy,6.9964965
2022-01-04,159915,257.39087604940835,dca_buy,3.237618
2022-01-04,512100,267.4749116557114,dca_buy,3.115557
2022-01-04,512880,708.262648720991,dca_buy,1.176588
2022-01-04,512170,1239.459635261734,dca_buy,0.672336
2022-01-05,512100,-615.9236596989153,swing_sell,3.096451
2022-01-05,512880,-1516.4613560034363,swing_sell,1.1684155
2022-02-07,511990,-50.02301158578969,dca_cash_out,99.95399800000001
2022-02-07,510300,194.56128822608866,dca_buy,4.283140499999999
2022-02-07,510500,132.96884975987953,dca_buy,6.267132
2022-02-07,159915,290.2149389881134,dca_buy,2.871435
2022-02-07,512100,305.8820693705052,dca_buy,2.7243614999999997
2022-02-07,512880,763.4435150283094,dca_buy,1.0915454999999998
2022-02-07,512170,1474.189159107762,dca_buy,0.5652824999999999
2022-02-08,510300,-433.10770319464194,swing_sell,4.279859
2022-02-08,510500,-267.64062807470253,swing_sell,6.2998485
2022-02-14,512880,-1441.961941426007,swing_sell,1.1014490000000001
2022-03-01,511990,-50.027513881947215,dca_cash_out,99.94500250000002
2022-03-01,510300,196.25751057867237,dca_buy,4.246122
2022-03-01,510500,128.37806333167163,dca_buy,6.491244
2022-03-01,159915,297.47031246281625,dca_buy,2.8013999999999997
2022-03-01,512100,289.3077022910335,dca_buy,2.8804395
2022-03-01,512880,814.1904935443652,dca_buy,1.0235115
2022-03-01,512170,1438.543825381495,dca_buy,0.5792894999999999
2022-03-02,512100,-609.092768829651,swing_sell,2.8535725000000003
2022-03-03,510500,-234.792854617083,swing_sell,6.5277345
2022-04-01,511990,-50.01500950435226,dca_cash_out,99.96999
2022-04-01,510300,216.73611108401911,dca_buy,3.8449215
2022-04-01,510500,140.7191881898776,dca_buy,5.921959499999999
2022-04-01,159915,326.6340685866218,dca_buy,2.5512749999999995
2022-04-01,512100,322.0869585830957,dca_buy,2.587293
2022-04-01,512880,875.8326760209101,dca_buy,0.9514754999999999
2022-04-01,512170,1500.7511259385324,dca_buy,0.5552775
2022-04-06,159915,-625.0545370815701,swing_sell,2.564717
2022-04-11,510300,-377.13882725900186,swing_sell,3.8590695000000004
2022-04-13,512170,-2660.235671923441,swing_sell,0.541729
2022-05-05,511990,-50.03001550780391,dca_cash_out,99.940005
2022-05-05,510300,229.07504810117862,dca_buy,3.6378179999999998
2022-05-05,510500,157.71953699978894,dca_buy,5.2836405
2022-05-05,159915,378.5985794981297,dca_buy,2.2011000000000003
2022-05-05,512100,379.46099084095016,dca_buy,2.1960974999999996
2022-05-05,512880,960.6884370194757,dca_buy,0.8674335
2022-05-05,512170,1623.619639173266,dca_buy,0.5132565
2022-06-01,511990,-50.03351820434786,dca_cash_out,99.93300850000001
2022-06-01,510300,222.40771025257288,dca_buy,3.7468725
2022-06-01,510500,146.33114457060532,dca_buy,5.694846
2022-06-01,159915,357.01537715211543,dca_buy,2.3341665000000003
2022-06-01,512100,341.49933370065,dca_buy,2.4402195
2022-06-01,512880,943.2807190213878,dca_buy,0.8834415
2022-06-01,512170,1617.3143201861851,dca_buy,0.5152575
2022-06-02,510300,-405.84954288186566,swing_sell,3.720139
2022-06-02,510500,-308.6858304984402,swing_sell,5.6831570000000005
2022-06-02,512100,-701.3388233896377,swing_sell,2.4597695
2022-06-06,159915,-596.8010772798318,swing_sell,2.37881
2022-06-09,512880,-1554.9776855163182,swing_sell,0.9235380000000001
2022-06-09,512170,-2755.2093699840284,swing_sell,0.541729
2022-07-01,511990,-50.027513881947215,dca_cash_out,99.94500250000002
2022-07-01,510300,199.4532746398193,dca_buy,4.178088
2022-07-01,510500,135.2137783921892,dca_buy,6.16308
2022-07-01,159915,305.3214350791369,dca_buy,2.729364
2022-07-01,512100,307.34940033058507,dca_buy,2.7113549999999997
2022-07-01,512880,852.5249487163619,dca_buy,0.9774884999999999
2022-07-01,512170,1433.5918672906807,dca_buy,0.5812904999999999
2022-07-04,159915,-581.9870264598487,swing_sell,2.680659
2022-07-04,512100,-554.4772868970731,swing_sell,2.7216385
2022-07-05,512170,-2644.89096965657,swing_sell,0.6026985
2022-08-01,511990,-50.02551276138074,dca_cash_out,99.9490005
2022-08-01,510300,215.66982778246646,dca_buy,3.863931
2022-08-01,510500,138.10593183483428,dca_buy,6.0340155
2022-08-01,159915,322.835998021661,dca_buy,2.58129
2022-08-01,512100,302.5488103508483,dca_buy,2.7543765
2022-08-01,512880,921.3682244423512,dca_buy,0.9044519999999999
2022-08-01,512170,1592.5752866078114,dca_buy,0.5232615
2022-08-02,510300,-385.7052322398946,swing_sell,3.8640670000000004
2022-08-02,510500,-308.0105893616996,swing_sell,6.044976
2022-08-02,512100,-571.6909065588887,swing_sell,2.762618
2022-08-12,512880,-1584.1856059978868,swing_sell,0.9285355000000001
2022-09-01,511990,-50.02651330165218,dca_cash_out,99.9470015
2022-09-01,510300,219.99917456309706,dca_buy,3.787893
2022-09-01,510500,140.93348136986216,dca_buy,5.912955
2022-09-01,159915,334.908272977839,dca_buy,2.4882435
2022-09-01,512100,319.0030160459155,dca_buy,2.6123055
2022-09-01,512880,899.4782666262262,dca_buy,0.926463
2022-09-01,512170,1642.8340727729494,dca_buy,0.5072535
2022-09-07,510500,-241.27901435981198,swing_sell,6.020988
2022-09-16,512880,-1531.5043777674753,swing_sell,0.917541
2022-10-10,511990,-50.027513881947215,dca_cash_out,99.94500250000002
2022-10-10,510300,236.42261563891157,dca_buy,3.5247615
2022-10-10,510500,151.9643997255766,dca_buy,5.4837405
2022-10-10,159915,375.3568611518186,dca_buy,2.2201095
2022-10-10,512100,352.6320384825933,dca_buy,2.363181
2022-10-10,512880,1020.731464333193,dca_buy,0.8164079999999999
2022-10-10,512170,1772.163563608267,dca_buy,0.47023499999999996
2022-10-11,510300,-407.66265940497766,swing_sell,3.4452765000000003
2022-10-12,159915,-614.3503862103942,swing_sell,2.1899045
2022-10-17,512170,-2980.8033732476024,swing_sell,0.5147425
2022-10-26,512100,-531.2891351488428,swing_sell,2.4597695
2022-11-01,511990,-50.02801418710435,dca_cash_out,99.94400300000001
2022-11-01,510300,256.99379046463605,dca_buy,3.2426205
2022-11-01,510500,149.16133146416288,dca_buy,5.586791999999999
2022-11-01,159915,377.22684551444087,dca_buy,2.209104
2022-11-01,512100,341.21953088729435,dca_buy,2.4422205
2022-11-01,512880,1033.395626421694,dca_buy,0.806403
2022-11-01,512170,1717.3543812286298,dca_buy,0.48524249999999997
2022-11-02,510500,-269.36835745367387,swing_sell,5.707145000000001
2022-11-16,512880,-1595.0905773589277,swing_sell,0.901549
2022-12-01,511990,-50.0325173838607,dca_cash_out,99.93500750000001
2022-12-01,510300,229.07504810117862,dca_buy,3.6378179999999998
2022-12-01,510500,138.81947914931425,dca_buy,6.003
2022-12-01,159915,360.25816388230345,dca_buy,2.3131559999999998
2022-12-01,512100,322.0869585830957,dca_buy,2.587293
2022-12-01,512880,915.2932691163576,dca_buy,0.910455
2022-12-01,512170,1646.0807804266512,dca_buy,0.506253
2022-12-02,510300,-400.27474788681604,swing_sell,3.6091945000000005
2022-12-02,159915,-627.7161715724004,swing_sell,2.3088450000000003
2022-12-02,512100,-594.9125309782069,swing_sell,2.5657165
2022-12-02,512170,-2851.8950921424757,swing_sell,0.5027485
2023-01-03,511990,-50.027513881947215,dca_cash_out,99.94500250000002
2023-01-03,510300,231.8165529907836,dca_buy,3.5947964999999997
2023-01-03,510500,147.89007011645697,dca_buy,5.634815999999999
2023-01-03,159915,367.4092963810699,dca_buy,2.2681335
2023-01-03,512100,343.18783473254445,dca_buy,2.4282135
2023-01-03,512880,967.383129960378,dca_buy,0.8614305
2023-01-03,512170,1639.6001474328455,dca_buy,0.508254
2023-01-04,510500,-258.5504992429147,swing_sell,5.7341315
2023-01-05,512880,-1557.964632662915,swing_sell,0.8705645000000001
2023-01-06,512170,-2705.9381774917174,swing_sell,0.5227385
2023-01-16,510300,-372.16161649437356,swing_sell,3.8030975000000002
2023-01-18,159915,-580.0022103580396,swing_sell,2.4777605
2023-02-01,511990,-50.02951516261776,dca_cash_out,99.9410045
2023-02-01,510300,214.44821701747824,dca_buy,3.8859419999999996
2023-02-01,510500,137.0379853398956,dca_buy,6.081039
2023-02-01,159915,331.048042486441,dca_buy,2.517258
2023-02-01,512100,315.25998292804144,dca_buy,2.643321
2023-02-01,512880,870.3415620646662,dca_buy,0.9574784999999999
2023-02-01,512170,1536.747001652925,dca_buy,0.5422710000000001
2023-02-02,512100,-578.1761101497233,swing_sell,2.684657
2023-02-02,512880,-1603.4118550291337,swing_sell,0.9945025000000001
2023-03-01,511990,-50.02801418710435,dca_cash_out,99.94400300000001
2023-03-01,510300,219.94108130337614,dca_buy,3.7888935
2023-03-01,510500,135.8755097709438,dca_buy,6.133064999999999
2023-03-01,159915,353.23022684303874,dca_buy,2.359179
2023-03-01,512100,308.71641026533933,dca_buy,2.6993489999999998
2023-03-01,512880,898.5079556589918,dca_buy,0.9274635
2023-03-01,512170,1604.8494699342687,dca_buy,0.5192595
2023-03-02,510300,-398.13224456097123,swing_sell,3.828085
2023-03-02,510500,-293.51207076943047,swing_sell,6.17691
2023-03-02,512100,-535.5134087273345,swing_sell,2.7156415000000003
2023-04-03,511990,-50.02951516261776,dca_cash_out,99.9410045
2023-04-03,510300,220.9328580625691,dca_buy,3.7718849999999997
2023-04-03,510500,135.8755097709438,dca_buy,6.133064999999999
2023-04-03,159915,357.9359152968997,dca_buy,2.3281634999999996
2023-04-03,512100,312.30478998720866,dca_buy,2.6683334999999997
2023-04-03,512880,920.3501380065032,dca_buy,0.9054525
2023-04-03,512170,1675.8890842975563,dca_buy,0.4972485
2023-04-04,159915,-721.6553277311858,swing_sell,2.3648170000000004
2023-04-04,512880,-1656.0000586844767,swing_sell,0.941529
2023-04-06,510500,-228.50597165524925,swing_sell,6.1709130000000005
2023-04-10,512170,-2866.0998873704216,swing_sell,0.5107445
2023-05-04,511990,-50.02801418710435,dca_cash_out,99.94400300000001
2023-05-04,510300,223.1226560128276,dca_buy,3.7348665
2023-05-04,510500,138.35828486642617,dca_buy,6.023009999999999
2023-05-04,159915,369.69235459204856,dca_buy,2.2541265
2023-05-04,512100,319.73776387557984,dca_buy,2.6063025
2023-05-04,512880,903.3805584554073,dca_buy,0.922461
2023-05-04,512170,1772.163563608267,dca_buy,0.47023499999999996
2023-05-05,510300,-433.8510753924506,swing_sell,3.744127
2023-05-05,512100,-560.7740388154745,swing_sell,2.600699
2023-05-08,512880,-1576.1294187172364,swing_sell,0.9505245
2023-06-01,511990,-50.02651330165218,dca_cash_out,99.9470015
2023-06-01,510300,236.69135404827662,dca_buy,3.5207595
2023-06-01,510500,142.28166636417586,dca_buy,5.856927
2023-06-01,159915,390.49079929483617,dca_buy,2.1340665
2023-06-01,512100,326.890453255842,dca_buy,2.549274
2023-06-01,512880,934.8113074027895,dca_buy,0.8914455
2023-06-01,512170,1884.4273187689716,dca_buy,0.442221
2023-06-02,510500,-254.15808983629714,swing_sell,5.87706
2023-06-05,159915,-628.8153707485321,swing_sell,2.1719135
2023-07-03,511990,-50.02851450226829,dca_cash_out,99.9430035
2023-07-03,510300,230.7248960930431,dca_buy,3.6118049999999995
2023-07-03,510500,142.0390305074839,dca_buy,5.866931999999999
2023-07-03,159915,384.18675041323127,dca_buy,2.1690840000000002
2023-07-03,512100,322.58593140816635,dca_buy,2.5832909999999996
2023-07-03,512880,947.5732365140905,dca_buy,0.8794394999999999
2023-07-03,512170,1973.736670369397,dca_buy,0.42221099999999995
2023-07-04,510300,-457.69554105576026,swing_sell,3.6431775
2023-07-04,512100,-652.1643330736924,swing_sell,2.5677155000000003
2023-07-10,512880,-1494.5292829249943,swing_sell,0.893553
2023-07-31,512880,-1435.5426516712241,swing_sell,1.025487
2023-08-01,511990,-50.03101622820051,dca_cash_out,99.938006
2023-08-01,510300,219.18865128839093,dca_buy,3.8018999999999994
2023-08-01,510500,139.84500921690488,dca_buy,5.958978
2023-08-01,159915,382.0719609614153,dca_buy,2.18109
2023-08-01,512100,327.53317927482715,dca_buy,2.5442715
2023-08-01,512880,832.0847901057797,dca_buy,1.0015005
2023-08-01,512170,1937.0159881299662,dca_buy,0.43021499999999996
2023-08-02,510300,-364.56598858086465,swing_sell,3.7771105
2023-08-02,510500,-260.84541788343336,swing_sell,5.9540215000000005
2023-08-02,159915,-637.0495605817885,swing_sell,2.164917
2023-08-02,512170,-3330.311880508662,swing_sell,0.4267865
2023-08-08,512880,-1445.724674023545,swing_sell,1.0554720000000002
2023-09-01,511990,-50.02151100048309,dca_cash_out,99.95699650000002
2023-09-01,510300,232.85347355210664,dca_buy,3.5787885
2023-09-01,510500,148.23222546643274,dca_buy,5.6218094999999995
2023-09-01,159915,404.72151355485204,dca_buy,2.0590289999999998
2023-09-01,512100,349.524496389377,dca_buy,2.3841915
2023-09-01,512880,854.2737178419338,dca_buy,0.9754875
