ma_length,final_nav_100k,cagr_pct,sharpe,max_dd_pct,vol_ann_pct,calmar,on_pct,n_switches
50,3123658.4257546086,136.27083927614444,1.9137116129528469,-60.917785972256766,52.029973515873266,2.236963098727932,54.57991156032848,74
100,3511689.2270303937,143.28456526339477,1.9508875944776907,-43.3876539404534,52.64621906915193,3.3024271250075676,53.94819962097284,53
200,436449.79497157753,44.50207074396096,1.0189887500158834,-42.96405476700546,47.34513882700476,1.0357977380230097,48.51547694251421,35
