timestamp,va,target,bh_510300,s1,s2
2022-11-14,84895.15043244901,125346.84295190843,96557.52724354275,92235.2303462389,116764.22372773022
2022-11-15,86801.17213616891,125346.84295190843,98623.07617202698,94295.1477325522,118865.20334409307
2022-11-16,86078.06302678392,125346.84295190843,97824.39725301307,93515.78810390989,118085.5340130987
2022-11-17,86020.5868062063,125346.84295190843,97356.20616255666,93446.45512652615,117989.1741462652
2022-11-18,85675.62857146811,125346.84295190843,96998.17768161937,93082.56922337419,117653.35316523426
2022-11-21,85284.64611952202,125346.84295190843,96089.33615308632,92678.36477111858,117175.27993183234
2022-11-22,84338.32600945872,125346.84295190843,96034.25484832675,91626.66542867111,116123.23795978428
2022-11-23,84065.18670308134,125346.84295190843,96116.87680546612,91324.88553154655,115776.90145640014
2022-11-24,83975.0651531878,125346.84295190843,95621.14506262989,91231.81301309894,115680.24576392981
2022-11-25,83711.50547824662,125346.84295190843,96199.49876260548,90922.49142882909,115406.97557263168
2022-11-28,82929.50243935632,125346.84295190843,94960.16940551494,90085.52542393576,114497.72499835258
2022-11-29,84918.18680364928,125346.84295190843,98154.88508157055,92222.2743375099,116721.84108969067
2022-11-30,84784.90400449313,126182.48857158782,98237.50703870993,92075.23079868178,116570.62342437735
2022-12-01,85723.35252779005,126182.48857158782,99476.83639580046,93108.28386832176,117598.32297729432
2022-12-02,85562.56737074713,126182.48857158782,98843.40139106529,92940.96078277264,117378.95493653789
2022-12-05,86570.88130842433,126182.48857158782,100798.78771003037,93998.05851585894,118508.67982563833
